Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
958	:	1625202236.077	     0.443	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 96 8
953	:	1625202235.087	     1.465	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 96 3
957	:	1625202235.879	     0.705	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 96 7
949	:	1625202234.296	     2.375	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 95 9
954	:	1625202235.285	     1.416	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 96 4
948	:	1625202234.098	     2.612	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 95 8
951	:	1625202234.691	     2.025	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 96 1
959	:	1625202236.276	     0.562	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 96 9
950	:	1625202234.494	     2.421	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 95 10
960	:	1625202236.473	     0.467	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 96 10
952	:	1625202234.889	     2.078	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 96 2
955	:	1625202235.483	     1.565	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 96 5
961	:	1625202236.671	     0.434	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 97 1
962	:	1625202236.869	     0.411	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 97 2
965	:	1625202237.464	     0.388	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 97 5
963	:	1625202237.067	     1.012	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 97 3
967	:	1625202237.860	     0.388	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 97 7
964	:	1625202237.266	     0.981	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 97 4
966	:	1625202237.662	     0.842	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 97 6
968	:	1625202238.058	     0.613	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 97 8
969	:	1625202238.256	     0.621	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 97 9
970	:	1625202238.455	     0.626	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 97 10
973	:	1625202239.049	     0.430	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 98 3
972	:	1625202238.851	     0.848	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 98 2
975	:	1625202239.446	     0.553	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 98 5
976	:	1625202239.644	     0.368	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 98 6
971	:	1625202238.653	     1.406	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 98 1
974	:	1625202239.247	     1.016	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 98 4
978	:	1625202240.040	     0.676	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 98 8
977	:	1625202239.842	     0.894	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 98 7
979	:	1625202240.238	     0.552	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 98 9
980	:	1625202240.436	     0.558	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 98 10
981	:	1625202240.634	     0.463	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 99 1
982	:	1625202240.832	     0.438	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 99 2
985	:	1625202241.426	     0.630	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 99 5
987	:	1625202241.823	     0.373	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 99 7
984	:	1625202241.228	     1.189	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 99 4
989	:	1625202242.219	     0.422	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 99 9
986	:	1625202241.625	     1.062	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 99 6
988	:	1625202242.021	     0.797	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 99 8
992	:	1625202242.813	     0.401	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 100 2
991	:	1625202242.615	     0.602	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 100 1
990	:	1625202242.417	     0.894	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 99 10
983	:	1625202241.030	     2.615	0	27	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 99 3
994	:	1625202243.209	     0.448	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 100 4
993	:	1625202243.011	     0.915	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 100 3
995	:	1625202243.407	     0.691	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 100 5
996	:	1625202243.605	     0.727	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 100 6
997	:	1625202243.803	     0.689	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 100 7
998	:	1625202244.001	     1.055	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 100 8
1000	:	1625202244.397	     1.063	0	29	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 100 10
999	:	1625202244.199	     1.276	0	28	0	0	srun --export=all --exclusive -N1 -n1 python3 realization_flows.py 100 9
